0.0,149.0,0.0
12.80000019,149.0,3.2075188655882485e-61
25.60000038,149.0,-4.741924406625389e-43
38.40000057,149.0,1.5562313198056688e-27
51.20000076,149.0,8.553355297190581e-16
64.00000095,149.0,-1.0439855641050238e-12
76.80000114,149.0,-2.8299564838472005e-11
89.60000134,149.0,-4.736997033565284e-10
102.4000015,149.0,3.877075467163289e-11
115.2000017,149.0,2.9122763744231926e-10
128.0000019,149.0,7.021358171406997e-10
140.8000021,149.0,2.6409723819400784e-08
153.6000023,149.0,-3.3854606745323614e-08
166.4000025,149.0,1.7230915720168025e-08
179.20000269999997,149.0,1.0648866658757297e-07
192.0000029,149.0,-6.411963105760535e-08
204.8000031,149.0,7.871615313672269e-08
217.60000319999997,149.0,1.0871543225740146e-07
230.4000034,149.0,-4.367376526354322e-11
243.20000359999997,149.0,-1.1052377207376523e-07
256.0000038,149.0,-1.90046151549425e-07
268.800004,149.0,9.772596380716889e-08
281.6000042,149.0,1.3123448164758437e-07
294.4000044,149.0,9.386046244188196e-08
307.2000046,149.0,-2.3979881072621646e-08
320.0000048,149.0,5.120532058720628e-08
332.800005,149.0,-4.325238285224382e-08
345.60000510000003,149.0,1.7686924101171445e-08
358.40000530000003,149.0,-3.4373685374005905e-08
371.20000550000003,149.0,3.552954714142913e-08
384.00000570000003,149.0,-9.648504875420373e-09
396.8000059,149.0,-1.2920839209252174e-08
409.60000610000003,149.0,1.1329621404305179e-08
422.40000630000003,149.0,-1.2337711792420354e-08
435.20000650000003,149.0,5.26475945637104e-09
448.0000067,149.0,7.479288853702827e-09
460.8000069,149.0,1.6181087656336816e-08
473.6000071,149.0,3.81084415577602e-07
486.40000719999995,149.0,5.063321993395751e-07
499.2000074,149.0,-1.92928342002207e-07
512.0000076,149.0,-2.2936971399283397e-08
524.8000078,149.0,1.6829788317587944e-07
537.600008,149.0,2.549745278804216e-08
550.4000082,149.0,-4.221686728749827e-09
563.2000084,149.0,-2.5186741836114043e-08
576.0000086,149.0,5.4936936433902153e-08
588.8000088,149.0,1.6477212382848444e-08
601.600009,149.0,-2.9387642471171814e-08
614.4000092,149.0,2.9428819917545895e-09
627.2000092999999,149.0,1.171159639823841e-08
640.0000094999999,149.0,1.2967215275546136e-08
652.8000097,149.0,-6.688524573633373e-09
665.6000098999999,149.0,-6.5451992773513555e-09
678.4000101,149.0,3.86448008387908e-09
691.2000102999999,149.0,8.556219767750747e-09
704.0000105,149.0,3.786957755398415e-09
716.8000107,149.0,-4.711703252927976e-09
729.6000109,149.0,2.263222445257102e-09
742.4000111,149.0,2.9252594151830247e-09
755.2000113,149.0,2.1736628687046164e-09
768.0000114000001,149.0,3.1216554328826904e-09
780.8000116000001,149.0,3.415833743585973e-09
793.6000118,149.0,4.3588018907210734e-09
806.4000120000001,149.0,6.892573792202447e-09
819.2000122000001,149.0,7.575965837974871e-09
832.0000124,149.0,8.089149880488127e-09
844.8000126000001,149.0,1.2744019466393924e-08
857.6000127999998,149.0,1.7155718335880755e-08
870.4000130000001,149.0,1.664682201436578e-08
883.2000132000002,149.0,6.765115165392528e-09
896.0000134,149.0,5.595034396149732e-09
908.8000135,149.0,1.7290759296150917e-08
921.6000137,149.0,3.860479572904449e-08
934.4000139000001,149.0,5.4492633018705355e-08
947.2000141000001,149.0,6.210651347717282e-08
960.0000143,149.0,7.003193863192541e-08
972.8000145,149.0,7.56674738720113e-08
985.6000147,149.0,7.7820535624313e-08
998.4000149,149.0,8.691639850363189e-08
1011.200015,149.0,1.0995652073009987e-07
1024.000015,149.0,1.4323644282610095e-07
1036.800015,149.0,1.5413776616712614e-07
1049.600016,149.0,1.299219800469391e-07
1062.400016,149.0,1.1077346373422712e-07
1075.200016,149.0,1.43362236580566e-07
1088.000016,149.0,2.6413319507408385e-07
1100.800016,149.0,3.5717466065772355e-07
1113.600017,149.0,4.214408113694134e-07
1126.400017,149.0,4.261860185880317e-07
1139.200017,149.0,4.565113316634133e-07
1152.000017,149.0,4.931426772946827e-07
1164.800017,149.0,5.455448614362726e-07
1177.6000179999999,149.0,6.205349997314635e-07
1190.400018,149.0,7.541219423345902e-07
1203.200018,149.0,8.858609162426671e-07
1216.000018,149.0,9.83521697573837e-07
1228.800018,149.0,1.0129413415550914e-06
1241.600019,149.0,1.0950953466271383e-06
1254.400019,149.0,1.2285608313882563e-06
1267.2000189999999,149.0,1.4209197897706845e-06
1280.0000189999998,149.0,1.5869764958838956e-06
1292.800019,149.0,1.7296239112268136e-06
1305.600019,149.0,1.8767934177051034e-06
1318.4000199999998,149.0,2.056330757485943e-06
1331.20002,149.0,2.273191980385299e-06
1344.00002,149.0,2.4935813138747835e-06
1356.80002,149.0,2.727397887211731e-06
1369.6000199999999,149.0,2.9718707883430587e-06
1382.4000210000002,149.0,3.23861518624407e-06
1395.200021,149.0,3.5251081260872444e-06
1408.000021,149.0,3.832142114500467e-06
1420.800021,149.0,4.159437562584271e-06
1433.6000210000002,149.0,4.508938265786424e-06
1446.400022,149.0,4.880690841363618e-06
1459.200022,149.0,5.274937662911461e-06
1472.0000220000002,149.0,5.691944621157618e-06
1484.8000220000001,149.0,6.135454965767984e-06
1497.600022,149.0,6.6067416341059535e-06
1510.4000230000001,149.0,7.107039888974417e-06
1523.200023,149.0,7.63482636255656e-06
1536.000023,149.0,8.191044038896361e-06
1548.800023,149.0,8.777621222182662e-06
1561.600023,149.0,9.396595353009402e-06
1574.4000230000001,149.0,1.0049203431021225e-05
1587.200024,149.0,1.0735214055934407e-05
1600.000024,149.0,1.1455994940319617e-05
1612.8000240000001,149.0,1.2212449583837751e-05
1625.600024,149.0,1.3006094120247809e-05
1638.400024,149.0,1.383786043064247e-05
1651.200025,149.0,1.4708922999344824e-05
1664.000025,149.0,1.562051772765974e-05
1676.800025,149.0,1.6573952992526766e-05
1689.600025,149.0,1.7570114383188288e-05
1702.400025,149.0,1.8610364435732595e-05
1715.2000260000002,149.0,1.9696068576039655e-05
1728.0000260000002,149.0,2.0828582338443656e-05
1740.8000260000001,149.0,2.2009309532274404e-05
1753.600026,149.0,2.323844335611389e-05
1766.4000260000003,149.0,2.451514356194557e-05
1779.2000269999999,149.0,2.5841014078768237e-05
1792.000027,149.0,2.7216341376231298e-05
1804.800027,149.0,2.8641207245532166e-05
1817.600027,149.0,3.011546853599046e-05
1830.400027,149.0,3.1647889553154076e-05
1843.2000269999999,149.0,3.323593956614125e-05
1856.0000280000002,149.0,3.488131561392152e-05
1868.800028,149.0,3.658597734613528e-05
1881.600028,149.0,3.835212024183669e-05
1894.400028,149.0,4.017748723051426e-05
1907.2000280000002,149.0,4.206052466743115e-05
1920.0000289999998,149.0,4.400428581201018e-05
1932.800029,149.0,4.600913947809274e-05
1945.600029,149.0,4.807527500208305e-05
1958.400029,149.0,5.0203189782798e-05
1971.2000289999999,149.0,5.239745717588065e-05
1984.0000300000002,149.0,5.465660553657998e-05
1996.80003,149.0,5.698144885788407e-05
2009.60003,149.0,5.937281472982382e-05
2022.40003,149.0,6.183154802087202e-05
