,IS (M),k_prime,k_prime_std,Keq_nd
0,0.06680175,5.27904475040093,,12.270971042155356
1,0.08004706,2.84607990720297,,6.6156219119558415
2,0.0922735,1.66605384976707,,3.8726890018521796
3,0.11774525,0.73845029889211,,1.7165041522119795
4,0.143217,0.359558971237872,,0.8357833533561175
