,IS (M),k_prime,k_prime_std,Keq_nd
0,0.06680175,14.6832777321366,,16.163944394200797
1,0.08004706,8.05957083929001,,8.872300671823458
2,0.0922735,3.37034312839981,,3.7102096623560934
3,0.11774525,2.20834077784555,,2.4310306041829164
4,0.143217,0.750736348785545,,0.8264408545454319
5,0.1941605,0.337275252426138,,0.3712862022506225
