IS (M),k_prime,k_prime_std
0.206896375,32.8031179438624,0.589631570339843
0.21963225,22.213021466848602,0.016660740166472
0.23287756,12.7963172319176,0.4524002591184311
0.245104,8.83254309969595,0.889576516120992
0.27057575,4.48367937516087,0.391003924179705
0.2960475,2.40361885231438,0.120231328318936
0.346991,0.93217667272603,0.021515838560077
0.3979345,0.4333791873288049,0.024924085473376
0.448878,0.262816165247694,0.016705424065408998
