IS (M),k_prime,k_prime_std
0.17388720000000002,111.17164208440599,1.7400302643593502
0.204249,34.411523749726896,0.541997013431842
0.2295505,23.273460887471103,0.5082345505400411
0.254852,12.757354364547801,1.76534956714452
0.30545500000000003,3.43262766032952,0.7228640346748342
0.356058,1.88333349336032,0.11723163198172197
0.406661,0.867889800084797,0.066556662064855
0.4572640000000001,0.508334973482597,0.007255859635429
0.507867,0.34464396618969395,0.035785107863934
