,IS (M),k_prime,k_prime_std,Keq_nd
0,0.0922735,13.947818769177198,,31.70788914956977
1,0.11774525,7.878724022961888,,17.91087998018668
2,0.143217,2.62924383428952,,5.977118962075521
3,0.1941605,0.72913441162523,,1.6575576067879616
4,0.245104,0.403409219956571,,0.9170792250731213
