,IS (M),k_prime,k_prime_std,Keq_nd
0,0.14322,41.46494,,51.09072964285715
1,0.19416,6.79257,,8.36941660714286
2,0.2451,1.8089,,2.2288232142857147
3,0.29605,0.80145,,0.987500892857143
