,IS (M),k_prime,k_prime_std,Keq_nd
0,0.0922735,16.1872305676105,,17.748263284822414
1,0.11774525,4.8354358910259405,,5.30174627045402
2,0.143217,2.37094542256877,,2.599590054514606
3,0.1941605,0.5182939826724899,,0.5682762116094597
4,0.245104,0.059042201057939,,0.06473599822495199
