,IS (M),k_prime,k_prime_std,Keq_nd
0,0.06680175,4.03112181777858,,6.305087971397265
1,0.08004706,3.0310280014012,,4.740838668858287
2,0.0922735,2.38177691792766,,3.725343384450955
3,0.11774525,1.65051997286733,,2.581582521664285
4,0.143217,1.12221094567805,,1.755253017599001
5,0.1941605,0.821974367061122,,1.285652215146883
