tis_mM,k_prime,Keq_nd,Keq_m,IS (M)
95.52913983253418,173.15860392318797,610.3020937974932,1.0275255395394492e-05,0.0955291398325342
113.83814416902757,40.5782566416993,143.0191421620996,2.4079193354912946e-06,0.11383814416902757
138.8084701890723,9.593665132243697,33.81312729916434,5.692894096987715e-07,0.1388084701890723
175.45742112023112,2.1671521059685777,7.6381850966930545,1.285991043180974e-07,0.17545742112023113
193.17538539919244,1.2655602062042635,4.460500524801351,7.509851686472011e-08,0.19317538539919243
246.29903469904326,0.4181919548162869,1.4739286402820735,2.481556817091662e-08,0.24629903469904327
