,IS (M),k_prime,k_prime_std,Keq_nd
0,0.0922735,52.19583639330629,,111.4274751844564
1,0.11774525,21.0182681424392,,44.86971976489373
2,0.143217,7.5327404833250595,,16.080866047474505
3,0.1941605,1.82313681031576,,3.8920256044671877
4,0.245104,0.5543276243431501,,1.1833765272027752
5,0.2960475,0.368046619159354,,0.7857045380800004
