logIS,logGH,pred
2.519306429428365,1.223093389574187,1.22561486608382
2.4733805638786532,0.9220633939102056,0.919484163316568
2.447129679152834,0.7459721348545244,0.744502120121787
2.427840099312162,0.6210333982462244,0.6159224502118548
2.415064305630933,0.524123385238168,0.5307621020892803
