IS (M),k_prime,k_prime_std
0.120039,83.7237617785017,2.79888810343526
0.14512125,27.0320039813091,0.25892563691917003
0.1702035,10.7380664701682,0.278941944548702
0.19528575,5.22192039159895,0.09918918839275802
0.220368,2.83335894581567,0.010944981886841
