IS (M),k_prime,k_prime_std
0.06680175,14.6832777321366,
0.08004706,8.05957083929001,
0.0922735,3.37034312839981,
0.11774525,2.20834077784555,
0.143217,0.750736348785545,
0.1941605,0.337275252426138,
