IS (M),k_prime,k_prime_std
0.2069,76.25269,2.4227541368876
0.21963,46.74966,3.14795567389298
0.23288000000000006,26.24403,3.4115898693392404
0.2451,15.88805,3.5600148649709507
0.27058000000000004,7.56468,0.8049017316950241
0.29605,3.87135,0.791296130728057
0.34699,1.2864799999999998,0.230856954351397
0.39793,0.5378,0.07558098950737499
0.44888,0.31491,0.000909493514368
