paper,plot_letter,protein,iex_type,resin,x,tis_M,kprime,ln(kprime),ln(tis_mM)
4,b,aprotinin,cex,S Ceramic HyperD 20,0.53305,0.29305558331189135,9.201,2.2193121738002244,5.680362295161661
4,b,aprotinin,cex,S Ceramic HyperD 20,0.49746,0.3180826639798568,6.432,1.8612855318766652,5.762311298621319
4,b,aprotinin,cex,S Ceramic HyperD 20,0.46186,0.3452550184670483,4.496,1.50318811259139,5.844283327931907
4,b,aprotinin,cex,S Ceramic HyperD 20,0.4339,0.36821374823089287,3.5087,1.2552455985033586,5.908663607132021
4,b,aprotinin,cex,S Ceramic HyperD 20,0.40339,0.39501173697454,2.8144,1.0347490950011566,5.978915478319268
4,b,aprotinin,cex,SP Sepharose FF,0.49746,0.3180826639798568,5.022,1.6138282607353933,5.762311298621319
4,b,aprotinin,cex,SP Sepharose FF,0.46441,0.34323376167169967,3.4155,1.228323895189767,5.8384117359447725
4,b,aprotinin,cex,SP Sepharose FF,0.4339,0.36821374823089287,2.5227,0.9253297565248249,5.908663607132021
4,b,aprotinin,cex,SP Sepharose FF,0.40339,0.39501173697454,1.8633,0.6223491092512299,5.978915478319268
4,b,aprotinin,cex,SP Sepharose FF,0.37797,0.4188224953517242,1.4947,0.4019255178096317,6.037447191383178
4,b,aprotinin,cex,SP Sepharose FF,0.35,0.44668359215096315,1.1348,0.12645642395255927,6.1018504964342215
4,b,aprotinin,cex,SP Toyopearl 650m,0.65763,0.2199733151617981,7.005,1.9466241797889703,5.3935062442764625
4,b,aprotinin,cex,SP Toyopearl 650m,0.61186,0.24442183486121455,3.823,1.3410354547142758,5.4988955639828
4,b,aprotinin,cex,SP Toyopearl 650m,0.53305,0.29305558331189135,1.6278,0.48722940991080393,5.680362295161661
4,b,aprotinin,cex,SP Toyopearl 650m,0.49237,0.3218325749482017,1.1069,0.10156331540944123,5.774031456744659
4,c,lysozyme,cex,CM Ceramic HyperD F,0.49848,0.3173364799320855,114.78,4.743017252680216,5.759962661826465
4,c,lysozyme,cex,CM Ceramic HyperD F,0.45195,0.3532238338478162,59.56,4.086984207815808,5.867101946203478
4,c,lysozyme,cex,CM Ceramic HyperD F,0.43379,0.3683070228265407,35.5,3.56953269648137,5.90891689149225
4,c,lysozyme,cex,CM Ceramic HyperD F,0.40522,0.3933507657839022,13.514,2.603726185129983,5.97470174759909
4,c,lysozyme,cex,CM Ceramic HyperD F,0.35347,0.44312882368679335,5.322,1.6718491725554974,6.0938605261615315
4,c,lysozyme,cex,CM Sepharose FF,0.58811,0.25816062273370993,8.67,2.1598687907924505,5.5535819599414085
4,c,lysozyme,cex,CM Sepharose FF,0.55449,0.2789394883791313,5.166,1.6420986946736489,5.630994870767869
4,c,lysozyme,cex,CM Sepharose FF,0.47175,0.33748152273505394,1.597,0.4681268692328754,5.821510761362196
4,c,lysozyme,cex,CM Sepharose FF,0.44335,0.3602881680320598,1.2538,0.2261789398577311,5.886904178003227
4,c,lysozyme,cex,Heparin Ceramic HyperD M,0.57026,0.2689923939306533,20.515,3.0211563258941494,5.594683103851352
4,c,lysozyme,cex,Heparin Ceramic HyperD M,0.53139,0.29417787059308254,7.808,2.0551488491107914,5.684184586416031
4,c,lysozyme,cex,Heparin Ceramic HyperD M,0.49514,0.31978640739365477,3.783,1.330517345650892,5.767653296037065
4,c,lysozyme,cex,Heparin Ceramic HyperD M,0.43315,0.3688501802280677,2.031,0.7085282825982477,5.910390545951766
4,c,lysozyme,cex,Heparin Ceramic HyperD M,0.37894,0.4178880960327531,1.3884,0.3281520050054942,6.035213683842973
4,c,lysozyme,cex,Heparin Sepharose FF,0.71692,0.19190222050678168,6.6,1.8870696490323797,5.256985974112846
4,c,lysozyme,cex,Heparin Sepharose FF,0.68339,0.20730510645045952,5.947,1.7828868907244566,5.334191652280936
4,c,lysozyme,cex,Heparin Sepharose FF,0.66014,0.21870564865880474,4.669,1.5409449159887998,5.3877267556930475
4,c,lysozyme,cex,Heparin Sepharose FF,0.63691,0.2307225271607657,4.066,1.4026597152061548,5.4412158074032995
4,c,lysozyme,cex,Heparin Sepharose FF,0.61111,0.2448443010979078,3.54,1.264126727145683,5.500622502802545
4,c,lysozyme,cex,Heparin Toyopearl 650m,0.66032,0.21861502153505785,10.318,2.333889942822458,5.387312290376308
4,c,lysozyme,cex,Heparin Toyopearl 650m,0.6138,0.24333243383582492,5.937,1.7812039552885384,5.494428548902392
4,c,lysozyme,cex,Heparin Toyopearl 650m,0.56989,0.2692216613940025,3.922,1.3666017277741547,5.59553506033576
4,c,lysozyme,cex,Heparin Toyopearl 650m,0.5311,0.29437437337117406,2.1809,0.7797376356410433,5.684852336092999
4,c,lysozyme,cex,Heparin Toyopearl 650m,0.49753,0.318031399243388,1.598,0.46875284734408296,5.76215011766481
4,c,lysozyme,cex,S Ceramic HyperD 20,0.46451,0.34315473827564974,14.007,2.6395572046569096,5.838181477435473
4,c,lysozyme,cex,S Ceramic HyperD 20,0.43606,0.36638695292292484,8.942,2.190759277811789,5.903690023331153
4,c,lysozyme,cex,S Ceramic HyperD 20,0.40504,0.3935138298234925,6.116,1.810908288066816,5.975116212915829
4,c,lysozyme,cex,S Ceramic HyperD 20,0.37919,0.41764760953185676,4.33,1.4655675420143985,6.034638037569724
4,c,lysozyme,cex,S Ceramic HyperD 20,0.35335,0.443251281623047,3.173,1.1546775126010584,6.094136836372691
4,c,lysozyme,cex,SP Sepharose FF,0.57269,0.26749150854504516,10.658,2.3663107838745905,5.589087822075377
4,c,lysozyme,cex,SP Sepharose FF,0.46672,0.3414129577481946,2.678,0.9850702472689807,5.833092764379956
4,c,lysozyme,cex,SP Sepharose FF,0.40211,0.39617767593719283,1.2526,0.22522139110917538,5.981862787238301
4,c,lysozyme,cex,SP Toyopearl 650m,0.61652,0.2418131976273403,11.43,2.4362414778067194,5.488165517449448
4,c,lysozyme,cex,SP Toyopearl 650m,0.57516,0.26597449930073896,6.355,1.8492419046414175,5.5834004368956816
4,c,lysozyme,cex,SP Toyopearl 650m,0.53635,0.2908372302196583,3.299,1.1936193922464444,5.672763764354781
4,c,lysozyme,cex,SP Toyopearl 650m,0.49757,0.31800210881792257,1.9651,0.6755431346115844,5.76205801426109
4,c,lysozyme,cex,SP Toyopearl 650m,0.46137,0.3456447780408888,1.1311,0.12319061055519832,5.845411594627474
5,b,aprotinin,cex,CM Hyper Z,0.57143,0.2682686970815172,10.77,2.3767644911682972,5.591989079292549
5,b,aprotinin,cex,CM Hyper Z,0.53061,0.294706693610353,4.8068,1.5700315820550077,5.685980602788566
5,b,aprotinin,cex,CM Hyper Z,0.4949,0.31996317673183494,3.4549,1.2397935132407023,5.768205916459384
5,b,aprotinin,cex,CM Hyper Z,0.43367,0.3684088038787138,1.7526,0.5611003996396132,5.90919320170341
5,b,aprotinin,cex,CM Hyper Z,0.37755,0.41922772853020623,0.7136,-0.33743269771633744,6.038414277122235
5,b,aprotinin,cex,CM Hyper Z,0.28571,0.5179525791688487,0.40392,-0.9065384404314768,6.2498836920628085
5,b,aprotinin,cex,Fractogel EMD COO- (M),0.77296,0.16867083698166987,8.826,2.1777019108473556,5.127949105501459
5,b,aprotinin,cex,Fractogel EMD COO- (M),0.70918,0.19535296176903333,4.1605,1.4256352593583475,5.27480798273262
5,b,aprotinin,cex,Fractogel EMD COO- (M),0.66071,0.21841879157731944,2.3134,0.8387183038791641,5.386414282190041
5,b,aprotinin,cex,Fractogel EMD COO- (M),0.56888,0.26984849483892426,1.051,0.04974209189481401,5.597860671279684
5,b,aprotinin,cex,Fractogel EMD COO- (M),0.4949,0.31996317673183494,0.48638,-0.720765067596618,5.768205916459384
5,b,aprotinin,cex,Fractogel EMD SE Hicap (M),0.61224,0.24420806361001293,3.5238,1.2595399527743918,5.498020581647463
5,b,aprotinin,cex,Fractogel EMD SE Hicap (M),0.52806,0.2964421811224015,1.5434,0.4339877750413657,5.691852194775701
5,b,aprotinin,cex,Fractogel EMD SE Hicap (M),0.4949,0.31996317673183494,1.1507,0.1403704528472759,5.768205916459384
5,b,aprotinin,cex,Fractogel EMD SE Hicap (M),0.46429,0.34332861376856216,0.7687,-0.2630545026270507,5.838688046155932
5,b,aprotinin,cex,Fractogel EMD SE Hicap (M),0.40561,0.39299769213139585,0.28558,-1.253233078979988,5.973803739412822
5,b,aprotinin,cex,Fractogel EMD SO3-,0.43367,0.3684088038787138,3.5812,1.2756979397778638,5.90919320170341
5,b,aprotinin,cex,Fractogel EMD SO3-,0.37755,0.41922772853020623,2.0279,0.7070007748484809,6.038414277122235
5,b,aprotinin,cex,Fractogel EMD SO3-,0.32908,0.4687270314822895,1.2358,0.21171853364474214,6.1500205765796565
5,b,aprotinin,cex,Fractogel EMD SO3-,0.28316,0.5210027312436751,0.7812,-0.2469240799796132,6.255755284049943
5,b,aprotinin,cex,Fractogel EMD SO3-,0.2449,0.568983929152867,0.5123,-0.6688448880369805,6.343852189707895
5,b,aprotinin,cex,MacroPrep 25S,0.2449,0.568983929152867,3.639,1.2917089186300228,6.343852189707895
5,b,aprotinin,cex,MacroPrep 25S,0.22704,0.5928707166542809,2.8671,1.0533010659581068,6.384976359468769
5,b,aprotinin,cex,MacroPrep 25S,0.20918,0.6177603068499417,2.3007,0.8332134244567861,6.426100529229642
5,b,aprotinin,cex,MacroPrep 25S,0.18878,0.6474705210016574,2.0606,0.7229972025288306,6.473073265126721
5,b,aprotinin,cex,MacroPrep 25S,0.16071,0.6907008651659308,1.4543,0.3745246852015274,6.537706828687064
5,b,aprotinin,cex,MacroPrep CM,0.2449,0.568983929152867,1.4294,0.35725477580374143,6.343852189707895
5,b,aprotinin,cex,MacroPrep CM,0.20918,0.6177603068499417,1.1467,0.13688825206212168,6.426100529229642
5,b,aprotinin,cex,MacroPrep CM,0.17347,0.6707026155974513,0.937,-0.0650719967437148,6.50832584290046
5,b,aprotinin,cex,MacroPrep CM,0.11224,0.7722537039869224,0.7245,-0.32227351722139996,6.6493131281444855
5,b,aprotinin,cex,MacroPrep High S,0.26531,0.5428626970202342,3.0305,1.1087276224092026,6.296856427959887
5,b,aprotinin,cex,MacroPrep High S,0.2449,0.568983929152867,2.3876,0.8702886773123577,6.343852189707895
5,b,aprotinin,cex,MacroPrep High S,0.22959,0.5893998215167636,1.847,0.6135627012171029,6.379104767481634
5,b,aprotinin,cex,MacroPrep High S,0.20918,0.6177603068499417,1.5095,0.4117784701647565,6.426100529229642
5,b,aprotinin,cex,MacroPrep High S,0.19133,0.6436799774313618,1.3034,0.26497623491614286,6.467201673139586
5,b,aprotinin,cex,MacroPrep High S,0.17602,0.6667760623341455,1.0459,0.0448777587780855,6.502454250913325
5,b,aprotinin,cex,Matrex Cellufine C-500,0.66071,0.21841879157731944,2.7281,1.0036053962008638,5.386414282190041
5,b,aprotinin,cex,Matrex Cellufine C-500,0.61224,0.24420806361001293,1.9605,0.6731995427502492,5.498020581647463
5,b,aprotinin,cex,Matrex Cellufine C-500,0.56888,0.26984849483892426,1.409,0.3428802329165432,5.597860671279684
5,b,aprotinin,cex,Matrex Cellufine C-500,0.53061,0.294706693610353,0.9943,-0.005716306996109192,5.685980602788566
5,b,aprotinin,cex,Matrex Cellufine C-500,0.49745,0.31808998818818374,0.6172,-0.48256215849313133,5.762334324472249
5,c,lysozyme,cex,CM Hyper Z,0.57271,0.26747919038948176,16.494,2.8029966784111635,5.589041770373517
5,c,lysozyme,cex,CM Hyper Z,0.53392,0.2924691076231757,5.609,1.7243724505262,5.6783590461307565
5,c,lysozyme,cex,CM Hyper Z,0.51081,0.3084537112847693,4.6706,1.5412875430853892,5.731571787629848
5,c,lysozyme,cex,CM Hyper Z,0.49799,0.31769472217207245,4.4207,1.4862980545909614,5.761090928522032
5,c,lysozyme,cex,CM Hyper Z,0.43624,0.3662351297033354,1.8713,0.6266333765016058,5.903275558014414
5,c,lysozyme,cex,Fractogel EMD COO- (M),0.66214,0.21770078748035393,10.649,2.3654659910332465,5.38312158550706
5,c,lysozyme,cex,Fractogel EMD COO- (M),0.63888,0.22967831850906612,5.825,1.7621589994517644,5.436679714770102
5,c,lysozyme,cex,Fractogel EMD COO- (M),0.61313,0.24370812028838246,3.8248,1.3415061783297566,5.495971280914698
5,c,lysozyme,cex,Fractogel EMD COO- (M),0.56948,0.26947594277508,2.7014,0.9937701571445267,5.596479120223888
5,c,lysozyme,cex,Fractogel EMD SE Hicap (M),0.58747,0.25854134274264295,3.3036,1.1950127829544248,5.555055614400925
5,c,lysozyme,cex,Fractogel EMD SE Hicap (M),0.54375,0.2859235978270507,1.9083,0.6462127933707312,5.655724634666625
5,c,lysozyme,cex,Fractogel EMD SE Hicap (M),0.50773,0.3106490286631387,1.1435,0.13409373448069875,5.73866374971627
5,c,lysozyme,cex,Fractogel EMD SE Hicap (M),0.47682,0.33356463508921136,0.6853,-0.377898580390359,5.8098366549407165
5,c,lysozyme,cex,Fractogel EMD SE Hicap (M),0.41247,0.3868387755860742,0.25994,-1.3473044438286947,5.958008005674883
5,c,lysozyme,cex,Fractogel EMD SO3-,0.43402,0.36811202106714175,4.7523,1.5586287113807775,5.9083872969208615
5,c,lysozyme,cex,Fractogel EMD SO3-,0.40573,0.39288911785687913,3.2962,1.1927702898179424,5.973527429201663
5,c,lysozyme,cex,Fractogel EMD SO3-,0.38001,0.41685978480856345,2.3286,0.8452672286207785,6.03274991779347
5,c,lysozyme,cex,Fractogel EMD SO3-,0.35174,0.4448975355101547,1.7376,0.5525048507574792,6.0978439983724115
5,c,lysozyme,cex,Fractogel EMD SO3-,0.32603,0.47203043343018514,1.2967,0.2598225755727015,6.157043461113289
5,c,lysozyme,cex,MacroPrep 25S,0.09868,0.796746198482199,4.4804,1.4997123281554474,6.6805361820054845
5,c,lysozyme,cex,MacroPrep 25S,0.07295,0.8453761670858972,3.1078,1.1339150803704967,6.739781696448222
5,c,lysozyme,cex,MacroPrep 25S,0.06003,0.8709034280006617,2.2363,0.8048227144505344,6.769531095849705
5,c,lysozyme,cex,MacroPrep CM,0.17655,0.6659628450786914,83.48,4.4246070822090005,6.501233880814039
5,c,lysozyme,cex,MacroPrep CM,0.14286,0.7196809383381483,26.874,3.291159276453218,6.578807972597008
5,c,lysozyme,cex,MacroPrep CM,0.11452,0.768210077483206,16.704,2.8156482117002284,6.644063234132459
5,c,lysozyme,cex,MacroPrep High S,0.14223,0.7207256856833425,5.0022,1.6098778156624858,6.580258601205594
5,c,lysozyme,cex,MacroPrep High S,0.13191,0.7380571638302141,4.0167,1.3904606699893065,6.604021279365292
5,c,lysozyme,cex,MacroPrep High S,0.11138,0.7737844537852868,3.4695,1.2440104913574666,6.65129335132446
5,c,lysozyme,cex,MacroPrep High S,0.10364,0.7876984665346671,2.9431,1.0794634476071263,6.669115359944234
5,c,lysozyme,cex,MacroPrep High S,0.08823,0.8161500282610129,2.5423,0.9330691831129729,6.7045981962272725
5,c,lysozyme,cex,Matrex Cellufine C-500,0.65925,0.21915430186051357,4.3492,1.4699919201414573,5.389776056425813
5,c,lysozyme,cex,Matrex Cellufine C-500,0.61558,0.24233715219057184,2.9079,1.067431171184535,5.490329947436862
5,c,lysozyme,cex,Matrex Cellufine C-500,0.56937,0.2695442054614135,1.98,0.6830968447064438,5.596732404584118
5,c,lysozyme,cex,Matrex Cellufine C-500,0.53339,0.29282624605329083,1.3732,0.3171437826013999,5.679579416230043
5,c,lysozyme,cex,Matrex Cellufine C-500,0.4974,0.31812661175961715,0.8853,-0.12182870836513367,5.762449453726899
